lease_id,no_rent_change,rent_change_10,rent_change_20,lease_length_2,lease_length_3,lease_length_1,age_range_under_24,age_range_24_29,age_range_30_39,age_range_40_49,age_range_50_59,age_range_60,NoFinesViolations,PositiveSurvey,LatePayments,HOA_mandatory,Renewed
BLK0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0346,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0347,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BLK0349,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
BLK0350,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
BLK0351,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0352,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
BLK0353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0355,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
BLK0361,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0364,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0370,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
BLK0371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0378,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0380,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
BLK0381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
BLK0382,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
BLK0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0386,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
BLK0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0389,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0391,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0392,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
BLK0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0395,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0397,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BLK0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0400,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0401,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0404,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
BLK0405,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLK0411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0414,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
BLK0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0416,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0417,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BLK0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
BLK0421,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0423,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BLK0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0428,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0430,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BLK0434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
BLK0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BLK0437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0438,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0442,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0448,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0450,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0451,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0458,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0459,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0460,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0461,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
BLK0462,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLK0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BLK0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0469,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLK0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0473,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BLK0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0479,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0480,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0483,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0484,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0486,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0487,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0489,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0490,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
BLK0492,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
BLK0493,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
BLK0494,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BLK0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0496,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0499,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
BLK0500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
BLK0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0511,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0513,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0516,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0518,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0519,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0521,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BLK0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0523,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0526,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0534,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
BLK0535,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0541,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
BLK0542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0543,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0545,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0547,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0548,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0551,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0554,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLK0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0559,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
BLK0560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0561,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0563,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0564,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0565,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0566,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
BLK0567,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0569,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0570,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BLK0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK0578,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK0579,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
BLK0580,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0582,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0584,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
BLK0585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
BLK0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0587,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BLK0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BLK0593,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BLK0598,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0602,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
BLK0603,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
BLK0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0606,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0608,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK0609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0610,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
BLK0611,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
BLK0613,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
BLK0614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0615,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0617,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0620,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK0621,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
BLK0622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BLK0623,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0624,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
BLK0625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0629,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0630,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
BLK0631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0632,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK0635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
BLK0637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0639,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0642,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
BLK0643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0644,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
BLK0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BLK0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0658,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
BLK0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0660,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
BLK0661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BLK0663,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLK0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK0667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BLK0668,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BLK0669,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
BLK0670,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
BLK0671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0672,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BLK0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK0674,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0675,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
BLK0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BLK0678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK0679,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0680,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0681,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLK0682,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BLK0683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
BLK0684,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0685,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK0686,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK0687,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
BLK0688,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BLK0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
